failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
hit_obstacle,"0      1.714255
1      1.714255
2      1.714255
3      1.714255
4      1.714255
         ...   
115    1.714255
116    1.714255
117    1.714255
118    1.714255
119    1.714255
Name: max_cte_during_run, Length: 120, dtype: float64",83,False,True,False,False,False,False,0.0124453632161021,14.389023365660973,4.765393493307658,15.048824602787166,4.765393493307658,0.0124453632161021,77,LEFT,2,14,run_1.csv
hit_obstacle,"0      1.712435
1      1.712435
2      1.712435
3      1.712435
4      1.712435
         ...   
115    1.712435
116    1.712435
117    1.712435
118    1.712435
119    1.712435
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0197764579206705,14.328027184129688,4.577765097612423,14.976180846278371,4.577765097612423,0.0197764579206705,79,LEFT,2,16,run_1.csv
hit_obstacle,"0      1.695163
1      1.695163
2      1.695163
3      1.695163
4      1.695163
         ...   
115    1.695163
116    1.695163
117    1.695163
118    1.695163
119    1.695163
Name: max_cte_during_run, Length: 120, dtype: float64",91,False,True,False,False,False,False,0.0217982567846775,14.676427762478855,3.7877153493692024,15.30842794426789,3.7877153493692024,0.0217982567846775,80,LEFT,2,17,run_1.csv
hit_obstacle,"0      1.615962
1      1.615962
2      1.615962
3      1.615962
4      1.615962
         ...   
115    1.615962
116    1.615962
117    1.615962
118    1.615962
119    1.615962
Name: max_cte_during_run, Length: 120, dtype: float64",95,True,True,False,True,False,True,0.0175373367965221,14.65963202709174,1.3510671473631009,15.330976365274227,1.3510671473631009,0.0175373367965221,81,LEFT,2,18,run_1.csv
hit_obstacle,"0      1.696511
1      1.696511
2      1.696511
3      1.696511
4      1.696511
         ...   
115    1.696511
116    1.696511
117    1.696511
118    1.696511
119    1.696511
Name: max_cte_during_run, Length: 120, dtype: float64",91,False,True,False,False,False,False,0.0074102096259593,14.64158805016691,3.775285888049213,15.249485891935446,3.775285888049213,0.0074102096259593,82,LEFT,2,19,run_1.csv
hit_obstacle,"0      1.718105
1      1.718105
2      1.718105
3      1.718105
4      1.718105
         ...   
115    1.718105
116    1.718105
117    1.718105
118    1.718105
119    1.718105
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0252203345298767,14.298024787261753,4.936154456870065,15.030545220611142,4.936154456870065,0.0252203345298767,84,LEFT,2,21,run_1.csv
hit_obstacle,"0      1.713679
1      1.713679
2      1.713679
3      1.713679
4      1.713679
         ...   
115    1.713679
116    1.713679
117    1.713679
118    1.713679
119    1.713679
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0262419562786817,14.255260506195546,4.501430231311563,15.09386044078667,4.501430231311563,0.0262419562786817,95,LEFT,3,1,run_1.csv
hit_obstacle,"0      1.618884
1      1.618884
2      1.618884
3      1.618884
4      1.618884
         ...   
115    1.618884
116    1.618884
117    1.618884
118    1.618884
119    1.618884
Name: max_cte_during_run, Length: 120, dtype: float64",95,True,True,False,True,False,True,0.0012780524557456,14.516020807205612,1.4094996520728227,15.169768319773091,1.4094996520728227,0.0012780524557456,96,LEFT,3,2,run_1.csv
hit_obstacle,"0      1.628177
1      1.628177
2      1.628177
3      1.628177
4      1.628177
         ...   
115    1.628177
116    1.628177
117    1.628177
118    1.628177
119    1.628177
Name: max_cte_during_run, Length: 120, dtype: float64",89,True,True,False,True,False,True,0.0098303370177745,14.619637856450241,1.3824358733839681,15.129530059244225,1.3824358733839681,0.0098303370177745,98,LEFT,3,4,run_1.csv
hit_obstacle,"0      1.78833
1      1.78833
2      1.78833
3      1.78833
4      1.78833
        ...   
115    1.78833
116    1.78833
117    1.78833
118    1.78833
119    1.78833
Name: max_cte_during_run, Length: 120, dtype: float64",81,False,True,False,False,False,False,0.0367301329970359,13.665699318256125,7.0067784517119795,15.230907345942429,7.0067784517119795,0.0367301329970359,100,LEFT,3,6,run_1.csv
